activity_frequency,category_count,event_type_count,unique_products,unique_brands,average_spend
1,1,1,1,1,736.05
2,2,1,2,2,211.94
1,1,1,1,1,95.65
2,1,1,2,2,133.09
1,1,1,1,1,195.63
1,1,1,1,1,453.29
1,1,1,1,1,275.42
1,1,1,1,1,23.17
1,1,1,1,1,367.55
1,1,1,1,1,85.81
1,1,1,1,1,42.21
1,1,1,1,1,370.67
1,1,1,1,1,231.64
1,1,1,1,1,105.51
1,1,1,1,1,61.57
1,1,1,1,1,45.02
1,1,1,1,1,76.96
1,1,1,1,1,6.92
1,1,1,1,1,7.46
1,1,1,1,1,122.93
1,1,1,1,1,25.71
1,1,1,1,1,56.6
1,1,1,1,1,172.72
1,1,1,1,1,321.5
1,1,1,1,1,460.76
1,1,1,1,1,120.96
1,1,1,1,1,97.69
1,1,1,1,1,154.19
1,1,1,1,1,370.64
1,1,1,1,1,90.07
1,1,1,1,1,77.22
1,1,1,1,1,514.56
1,1,1,1,1,7.05
1,1,1,1,1,64.33
1,1,1,1,1,514.63
1,1,1,1,1,205.93
1,1,1,1,1,77.2
1,1,1,1,1,179.64
1,1,1,1,1,110.66
1,1,1,1,1,968.92
1,1,1,1,1,61.76
1,1,1,1,1,321.5
1,1,1,1,1,118.38
1,1,1,1,1,11.58
1,1,1,1,1,401.53
1,1,1,1,1,86.87
1,1,1,1,1,170.84
1,1,1,1,1,125.85
1,1,1,1,1,115.41
1,1,1,1,1,179.9
1,1,1,1,1,347.47
1,1,1,1,1,804.37
1,1,1,1,1,227.5
1,1,1,1,1,95.21
1,1,1,1,1,249.86
1,1,1,1,1,514.79
1,1,1,1,1,71.19
1,1,1,1,1,504.21
1,1,1,1,1,34.49
1,1,1,1,1,33.21
1,1,1,1,1,720.46
1,1,1,1,1,92.32
1,1,1,1,1,746.22
1,1,1,1,1,231.64
1,1,1,1,1,48.91
1,1,1,1,1,41.19
1,1,1,1,1,238.17
2,1,1,2,1,224.97
1,1,1,1,1,143.89
1,1,1,1,1,296.53
1,1,1,1,1,514.79
1,1,1,1,1,196.92
1,1,1,1,1,102.94
1,1,1,1,1,525.08
1,1,1,1,1,725.12
1,1,1,1,1,10.03
1,1,1,1,1,386.08
2,1,1,2,2,78.485
1,1,1,1,1,159.8
1,1,1,1,1,621.1
1,1,1,1,1,386.29
1,1,1,1,1,931.4
1,1,1,1,1,135.01
1,1,1,1,1,571.19
1,1,1,1,1,195.36
1,1,1,1,1,385.83
1,1,1,1,1,489.05
1,1,1,1,1,230.83
1,1,1,1,1,467.34
1,1,1,1,1,95.21
1,1,1,1,1,7.72
1,1,1,1,1,50.31
1,1,1,1,1,489.05
1,1,1,1,1,14.13
1,1,1,1,1,409.28
1,1,1,1,1,56.58
1,1,1,1,1,386.08
1,1,1,1,1,153.67
1,1,1,1,1,280.57
1,1,1,1,1,136.17
1,1,1,1,1,120.21
1,1,1,1,1,76.71
1,1,1,1,1,89.65
1,1,1,1,1,308.63
1,1,1,1,1,270.25
1,1,1,1,1,170.92
1,1,1,1,1,190.22
1,1,1,1,1,245.5
1,1,1,1,1,270.02
1,1,1,1,1,231.41
1,1,1,1,1,293.16
1,1,1,1,1,179.85
2,2,1,2,2,546.835
1,1,1,1,1,229.99
1,1,1,1,1,236.0
1,1,1,1,1,720.71
1,1,1,1,1,558.03
1,1,1,1,1,153.62
1,1,1,1,1,511.67
1,1,1,1,1,105.51
1,1,1,1,1,108.09
1,1,1,1,1,46.08
1,1,1,1,1,99.79
1,1,1,1,1,128.16
1,1,1,1,1,55.32
1,1,1,1,1,926.9
1,1,1,1,1,369.37
1,1,1,1,1,298.36
1,1,1,1,1,189.97
1,1,1,1,1,302.5
1,1,1,1,1,108.11
1,1,1,1,1,164.74
1,1,1,1,1,460.5
1,1,1,1,1,20.57
1,1,1,1,1,119.05
1,1,1,1,1,69.24
1,1,1,1,1,141.55
1,1,1,1,1,131.51
1,1,1,1,1,46.08
1,1,1,1,1,298.57
1,1,1,1,1,112.44
1,1,1,1,1,141.32
1,1,1,1,1,83.63
1,1,1,1,1,849.16
1,1,1,1,1,947.26
1,1,1,1,1,202.06
1,1,1,1,1,147.18
1,1,1,1,1,694.71
1,1,1,1,1,167.29
1,1,1,1,1,240.63
1,1,1,1,1,46.31
1,1,1,1,1,368.07
1,1,1,1,1,205.67
1,1,1,1,1,558.55
2,1,2,1,1,149.03
1,1,1,1,1,72.31
1,1,1,1,1,11.04
1,1,1,1,1,74.39
1,1,1,1,1,51.46
1,1,1,1,1,159.8
1,1,1,1,1,249.86
1,1,1,1,1,730.26
1,1,1,1,1,513.53
2,1,1,2,1,40.93
1,1,1,1,1,266.4
1,1,1,1,1,149.4
1,1,1,1,1,96.53
1,1,1,1,1,212.12
1,1,1,1,1,586.86
1,1,1,1,1,743.65
1,1,1,1,1,435.28
1,1,1,1,1,190.22
1,1,1,1,1,144.12
1,1,1,1,1,256.98
1,1,1,1,1,369.37
1,1,1,1,1,488.89
1,1,1,1,1,66.9
1,1,1,1,1,694.97
1,1,1,1,1,370.06
1,1,1,1,1,246.96
1,1,1,1,1,135.01
1,1,1,1,1,599.5
1,1,1,1,1,179.21
1,1,1,1,1,79.4
1,1,1,1,1,715.59
1,1,1,1,1,419.55
1,1,1,1,1,79.77
1,1,1,1,1,79.02
1,1,1,1,1,131.02
1,1,1,1,1,71.47
1,1,1,1,1,180.16
1,1,1,1,1,90.07
1,1,1,1,1,501.89
1,1,1,1,1,45.71
1,1,1,1,1,849.19
1,1,1,1,1,99.74
1,1,1,1,1,411.59
1,1,1,1,1,296.02
1,1,1,1,1,205.9
1,1,1,1,1,30.63
1,1,1,1,1,182.45
1,1,1,1,1,41.71
1,1,1,1,1,218.77
1,1,1,1,1,731.04
1,1,1,1,1,90.07
1,1,1,1,1,10.28
1,1,1,1,1,231.07
1,1,1,1,1,215.58
1,1,1,1,1,295.99
1,1,1,1,1,277.42
1,1,1,1,1,106.05
1,1,1,1,1,423.95
1,1,1,1,1,232.18
1,1,1,1,1,76.96
1,1,1,1,1,46.31
1,1,1,1,1,131.64
1,1,1,1,1,33.32
1,1,1,1,1,250.9
1,1,1,1,1,101.91
1,1,1,1,1,151.84
1,1,1,1,1,242.94
1,1,1,1,1,378.36
1,1,1,1,1,161.87
1,1,1,1,1,191.59
1,1,1,1,1,952.05
1,1,1,1,1,188.32
1,1,1,1,1,136.17
1,1,1,1,1,239.67
1,1,1,1,1,88.81
1,1,1,1,1,176.84
1,1,1,1,1,86.49
1,1,1,1,1,421.86
1,1,1,1,1,100.39
1,1,1,1,1,289.56
1,1,1,1,1,295.99
1,1,1,1,1,160.85
1,1,1,1,1,14.63
1,1,1,1,1,95.21
1,1,1,1,1,208.45
1,1,1,1,1,21.6
1,1,1,1,1,197.17
1,1,1,1,1,957.81
1,1,1,1,1,115.58
1,1,1,1,1,72.33
1,1,1,1,1,694.72
1,1,1,1,1,154.44
1,1,1,1,1,295.39
1,1,1,1,1,411.57
1,1,1,1,1,112.7
1,1,1,1,1,96.78
1,1,1,1,1,69.82
1,1,1,1,1,262.3
1,1,1,1,1,540.3
1,1,1,1,1,153.3
1,1,1,1,1,244.1
1,1,1,1,1,56.16
1,1,1,1,1,503.37
1,1,1,1,1,113.23
1,1,1,1,1,940.82
1,1,1,1,1,434.76
1,1,1,1,1,257.15
1,1,1,1,1,70.53
1,1,1,1,1,257.15
1,1,1,1,1,95.72
1,1,1,1,1,451.72
1,1,1,1,1,231.41
1,1,1,1,1,144.12
1,1,1,1,1,396.15
1,1,1,1,1,231.59
1,1,1,1,1,191.51
1,1,1,1,1,389.97
1,1,1,1,1,249.86
1,1,1,1,1,720.48
1,1,1,1,1,334.37
1,1,1,1,1,538.7
1,1,1,1,1,256.62
1,1,1,1,1,169.63
1,1,1,1,1,604.91
1,1,1,1,1,90.07
1,1,1,1,1,56.37
1,1,1,1,1,176.84
1,1,1,1,1,371.67
1,1,1,1,1,854.85
1,1,1,1,1,603.66
1,1,1,1,1,195.62
1,1,1,1,1,157.42
1,1,1,1,1,231.05
1,1,1,1,1,89.68
1,1,1,1,1,784.69
1,1,1,1,1,8.98
1,1,1,1,1,176.32
1,1,1,1,1,729.53
1,1,1,1,1,643.49
1,1,1,1,1,249.86
1,1,1,1,1,658.7
1,1,1,1,1,334.42
1,1,1,1,1,141.57
1,1,1,1,1,120.45
1,1,1,1,1,810.81
1,1,1,1,1,84.94
1,1,1,1,1,324.56
1,1,1,1,1,756.63
1,1,1,1,1,190.22
1,1,1,1,1,56.54
1,1,1,1,1,195.29
1,1,1,1,1,358.57
1,1,1,1,1,27.8
1,1,1,1,1,47.36
1,1,1,1,1,88.8
2,2,2,2,2,235.35000000000002
1,1,1,1,1,169.58
1,1,1,1,1,64.02
1,1,1,1,1,174.02
1,1,1,1,1,98.57
1,1,1,1,1,58.41
1,1,1,1,1,155.22
1,1,1,1,1,242.92
1,1,1,1,1,759.32
1,1,1,1,1,102.71
1,1,1,1,1,380.94
1,1,1,1,1,347.47
1,1,1,1,1,138.74
1,1,1,1,1,367.58
1,1,1,1,1,12.32
2,1,1,2,1,305.53
1,1,1,1,1,93.44
1,1,1,1,1,167.31
1,1,1,1,1,385.83
1,1,1,1,1,38.93
1,1,1,1,1,119.69
1,1,1,1,1,586.0
1,1,1,1,1,419.57
1,1,1,1,1,643.49
1,1,1,1,1,375.66
1,1,1,1,1,334.6
1,1,1,1,1,756.71
1,1,1,1,1,92.64
1,1,1,1,1,154.44
1,1,1,1,1,130.99
1,1,1,1,1,24.69
1,1,1,1,1,283.05
1,1,1,1,1,61.78
1,1,1,1,1,462.82
1,1,1,1,1,48.39
1,1,1,1,1,459.66
1,1,1,1,1,23.17
1,1,1,1,1,174.99
1,1,1,1,1,161.87
1,1,1,1,1,119.69
1,1,1,1,1,151.32
1,1,1,1,1,580.89
1,1,1,1,1,14.67
1,1,1,1,1,154.16
1,1,1,1,1,308.63
1,1,1,1,1,231.38
1,1,1,1,1,210.3
1,1,1,1,1,172.46
1,1,1,1,1,79.54
1,1,1,1,1,76.55
1,1,1,1,1,84.69
1,1,1,1,1,285.4
1,1,1,1,1,778.87
1,1,1,1,1,125.6
1,1,1,1,1,153.67
1,1,1,1,1,592.01
1,1,1,1,1,463.07
1,1,1,1,1,450.46
1,1,1,1,1,424.4
1,1,1,1,1,166.02
1,1,1,1,1,209.47
1,1,1,1,1,218.77
1,1,1,1,1,370.53
1,1,1,1,1,16.47
1,1,1,1,1,150.51
1,1,1,1,1,257.36
1,1,1,1,1,33.05
1,1,1,1,1,117.89
1,1,1,1,1,203.41
1,1,1,1,1,179.84
1,1,1,1,1,51.22
1,1,1,1,1,195.47
1,1,1,1,1,108.09
1,1,1,1,1,793.92
1,1,1,1,1,400.78
1,1,1,1,1,99.1
1,1,1,1,1,483.67
1,1,1,1,1,236.69
1,1,1,1,1,308.89
1,1,1,1,1,235.34
2,1,1,2,1,386.74
1,1,1,1,1,716.35
1,1,1,1,1,928.39
1,1,1,1,1,257.15
1,1,1,1,1,540.53
1,1,1,1,1,119.18
1,1,1,1,1,154.42
1,1,1,1,1,212.94
1,1,1,1,1,434.76
1,1,1,1,1,261.73
1,1,1,1,1,180.16
1,1,1,1,1,244.51
1,1,1,1,1,212.63
1,1,1,1,1,257.15
1,1,1,1,1,161.84
1,1,1,1,1,47.91
1,1,1,1,1,939.54
1,1,1,1,1,130.76
1,1,1,1,1,248.14
1,1,1,1,1,169.85
1,1,1,1,1,130.25
1,1,1,1,1,385.85
1,1,1,1,1,472.34
1,1,1,1,1,231.09
1,1,1,1,1,131.02
1,1,1,1,1,64.33
1,1,1,1,1,250.7
1,1,1,1,1,22.94
1,1,1,1,1,272.07
1,1,1,1,1,419.55
1,1,1,1,1,386.08
1,1,1,1,1,165.96
1,1,1,1,1,230.83
1,1,1,1,1,125.87
1,1,1,1,1,38.35
1,1,1,1,1,294.67
1,1,1,1,1,115.81
1,1,1,1,1,24.07
1,1,1,1,1,169.48
1,1,1,1,1,48.91
1,1,1,1,1,450.2
2,2,1,2,2,86.35
1,1,1,1,1,256.97
1,1,1,1,1,183.55
1,1,1,1,1,345.04
1,1,1,1,1,12.85
1,1,1,1,1,152.33
1,1,1,1,1,277.97
1,1,1,1,1,102.93
1,1,1,1,1,577.79
1,1,1,1,1,344.9
1,1,1,1,1,855.34
1,1,1,1,1,136.4
1,1,1,1,1,196.92
1,1,1,1,1,131.02
1,1,1,1,1,212.59
1,1,1,1,1,247.08
1,1,1,1,1,179.14
1,1,1,1,1,5.12
1,1,1,1,1,90.07
1,1,1,1,1,676.88
1,1,1,1,1,122.27
1,1,1,1,1,99.74
1,1,1,1,1,71.82
1,1,1,1,1,437.57
1,1,1,1,1,536.63
1,1,1,1,1,230.3
1,1,1,1,1,4.07
1,1,1,1,1,22.95
1,1,1,1,1,221.1
1,1,1,1,1,411.62
1,1,1,1,1,406.67
1,1,1,1,1,61.52
1,1,1,1,1,230.91
1,1,1,1,1,33.44
1,1,1,1,1,334.6
1,1,1,1,1,730.26
1,1,1,1,1,63.06
1,1,1,1,1,755.05
1,1,1,1,1,83.14
1,1,1,1,1,51.34
1,1,1,1,1,642.98
1,1,1,1,1,180.16
1,1,1,1,1,159.8
1,1,1,1,1,102.94
1,1,1,1,1,51.46
1,1,1,1,1,268.45
1,1,1,1,1,6.36
1,1,1,1,1,97.53
1,1,1,1,1,143.89
1,1,1,1,1,931.8
1,1,1,1,1,229.09
1,1,1,1,1,251.47
1,1,1,1,1,746.22
1,1,1,1,1,33.44
1,1,1,1,1,285.4
1,1,1,1,1,434.71
1,1,1,1,1,823.44
1,1,1,1,1,75.42
1,1,1,1,1,99.1
1,1,1,1,1,90.07
1,1,1,1,1,129.99
1,1,1,1,1,290.58
1,1,1,1,1,617.0
1,1,1,1,1,59.18
1,1,1,1,1,250.91
1,1,1,1,1,90.07
1,1,1,1,1,240.52
1,1,1,1,1,192.8
1,1,1,1,1,847.87
1,1,1,1,1,431.66
1,1,1,1,1,247.62
1,1,1,1,1,167.03
1,1,1,1,1,270.02
1,1,1,1,1,79.8
2,1,1,2,2,48.635000000000005
1,1,1,1,1,122.27
1,1,1,1,1,511.98
1,1,1,1,1,975.56
1,1,1,1,1,97.79
1,1,1,1,1,102.38
1,1,1,1,1,58.69
1,1,1,1,1,170.92
1,1,1,1,1,102.68
1,1,1,1,1,54.06
1,1,1,1,1,182.86
1,1,1,1,1,462.82
1,1,1,1,1,462.05
1,1,1,1,1,125.06
1,1,1,1,1,38.1
1,1,1,1,1,179.92
1,1,1,1,1,782.26
1,1,1,1,1,94.73
1,1,1,1,1,179.9
1,1,1,1,1,360.34
1,1,1,1,1,72.05
1,1,1,1,1,358.57
1,1,1,1,1,73.36
1,1,1,1,1,476.18
1,1,1,1,1,336.95
1,1,1,1,1,130.99
1,1,1,1,1,75.42
1,1,1,1,1,138.74
3,1,1,3,2,306.39000000000004
1,1,1,1,1,89.84
1,1,1,1,1,231.41
1,1,1,1,1,305.57
1,1,1,1,1,244.22
1,1,1,1,1,138.23
1,1,1,1,1,273.36
1,1,1,1,1,78.67
1,1,1,1,1,84.94
1,1,1,1,1,771.96
1,1,1,1,1,419.55
1,1,1,1,1,113.0
1,1,1,1,1,231.64
2,1,1,2,2,67.185
2,1,1,1,1,16.45
1,1,1,1,1,96.73
1,1,1,1,1,746.09
1,1,1,1,1,221.34
1,1,1,1,1,218.54
1,1,1,1,1,128.45
1,1,1,1,1,321.48
1,1,1,1,1,130.48
1,1,1,1,1,195.37
1,1,1,1,1,217.04
1,1,1,1,1,334.11
1,1,1,1,1,358.39
1,1,1,1,1,131.66
1,1,1,1,1,64.05
2,2,1,2,2,153.03
1,1,1,1,1,257.38
1,1,1,1,1,148.0
1,1,1,1,1,295.75
1,1,1,1,1,157.42
2,1,1,1,1,715.02
1,1,1,1,1,76.96
1,1,1,1,1,501.94
1,1,1,1,1,77.22
1,1,1,1,1,404.1
1,1,1,1,1,341.66
1,1,1,1,1,108.09
1,1,1,1,1,300.75
1,1,1,1,1,859.48
1,1,1,1,1,6.41
1,1,1,1,1,147.97
1,1,1,1,1,2.81
1,1,1,1,1,231.64
1,1,1,1,1,89.84
1,1,1,1,1,102.68
1,1,1,1,1,469.77
1,1,1,1,1,25.71
1,1,1,1,1,14.36
1,1,1,1,1,519.96
1,1,1,1,1,66.67
1,1,1,1,1,224.07
1,1,1,1,1,93.39
1,1,1,1,1,64.02
1,1,1,1,1,952.15
1,1,1,1,1,69.5
1,1,1,1,1,181.66
1,1,1,1,1,179.26
1,1,1,1,1,66.41
1,1,1,1,1,947.0
1,1,1,1,1,259.7
1,1,1,1,1,64.02
1,1,1,1,1,771.91
1,1,1,1,1,64.61
1,1,1,1,1,225.89
1,1,1,1,1,196.92
1,1,1,1,1,514.56
2,1,1,2,2,629.87
1,1,1,1,1,29.09
1,1,1,1,1,25.48
1,1,1,1,1,751.6
1,1,1,1,1,128.42
1,1,1,1,1,231.33
1,1,1,1,1,75.42
1,1,1,1,1,185.08
1,1,1,1,1,28.2
1,1,1,1,1,217.04
1,1,1,1,1,463.15
1,1,1,1,1,975.57
1,1,1,1,1,112.95
1,1,1,1,1,223.66
1,1,1,1,1,123.8
1,1,1,1,1,341.83
1,1,1,1,1,202.16
1,1,1,1,1,421.86
1,1,1,1,1,463.77
1,1,1,1,1,271.56
1,1,1,1,1,282.89
1,1,1,1,1,124.53
1,1,1,1,1,175.04
1,1,1,1,1,975.57
1,1,1,1,1,319.14
1,1,1,1,1,141.91
1,1,1,1,1,78.7
1,1,1,1,1,190.35
1,1,1,1,1,321.26
1,1,1,1,1,179.28
1,1,1,1,1,77.17
1,1,1,1,1,99.74
1,1,1,1,1,120.38
1,1,1,1,1,771.94
1,1,1,1,1,14.67
1,1,1,1,1,291.84
1,1,1,1,1,10.27
1,1,1,1,1,781.79
1,1,1,1,1,553.17
1,1,1,1,1,382.98
1,1,1,1,1,90.09
1,1,1,1,1,81.31
1,1,1,1,1,130.7
1,1,1,1,1,114.65
1,1,1,1,1,48.88
1,1,1,1,1,101.62
1,1,1,1,1,282.89
2,1,1,2,1,140.755
1,1,1,1,1,82.11
1,1,1,1,1,223.43
1,1,1,1,1,56.6
1,1,1,1,1,849.19
1,1,1,1,1,100.39
1,1,1,1,1,375.77
1,1,1,1,1,435.79
1,1,1,1,1,400.98
1,1,1,1,1,270.95
1,1,1,1,1,97.04
1,1,1,1,1,153.88
1,1,1,1,1,259.72
1,1,1,1,1,128.45
1,1,1,1,1,257.38
1,1,1,1,1,172.22
2,1,1,2,2,48.495000000000005
1,1,1,1,1,256.71
1,1,1,1,1,106.31
1,1,1,1,1,247.65
1,1,1,1,1,42.47
1,1,1,1,1,244.75
1,1,1,1,1,447.86
1,1,1,1,1,39.9
1,1,1,1,1,180.16
1,1,1,1,1,514.79
1,1,1,1,1,135.37
1,1,1,1,1,142.86
1,1,1,1,1,720.46
1,1,1,1,1,36.04
1,1,1,1,1,366.78
1,1,1,1,1,263.33
1,1,1,1,1,25.71
1,1,1,1,1,380.73
1,1,1,1,1,231.64
1,1,1,1,1,225.9
1,1,1,1,1,7.7
1,1,1,1,1,229.86
1,1,1,1,1,188.94
1,1,1,1,1,180.16
1,1,1,1,1,17.09
1,1,1,1,1,67.98
1,1,1,1,1,406.68
1,1,1,1,1,45.12
1,1,1,1,1,369.2
1,1,1,1,1,299.89
1,1,1,1,1,463.3
1,1,1,1,1,772.19
1,1,1,1,1,171.38
1,1,1,1,1,181.34
1,1,1,1,1,50.94
1,1,1,1,1,89.84
1,1,1,1,1,579.74
1,1,1,1,1,280.57
2,1,1,2,2,156.435
1,1,1,1,1,230.33
1,1,1,1,1,360.34
1,1,1,1,1,23.14
1,1,1,1,1,460.5
1,1,1,1,1,30.37
2,1,1,2,2,500.99
1,1,1,1,1,272.84
1,1,1,1,1,913.54
1,1,1,1,1,460.55
1,1,1,1,1,115.81
1,1,1,1,1,33.44
1,1,1,1,1,581.12
1,1,1,1,1,114.78
1,1,1,1,1,460.63
1,1,1,1,1,5.38
1,1,1,1,1,179.84
1,1,1,1,1,185.67
1,1,1,1,1,797.7
1,1,1,1,1,118.38
1,1,1,1,1,270.42
1,1,1,1,1,142.07
1,1,1,1,1,125.63
1,1,1,1,1,128.45
1,1,1,1,1,584.31
1,1,1,1,1,99.74
1,1,1,1,1,236.86
1,1,1,1,1,230.79
2,1,1,2,2,227.265
1,1,1,1,1,100.39
1,1,1,1,1,32.18
1,1,1,1,1,10.17
1,1,1,1,1,97.3
1,1,1,1,1,212.03
1,1,1,1,1,36.01
1,1,1,1,1,422.07
1,1,1,1,1,189.97
1,1,1,1,1,189.97
1,1,1,1,1,90.2
1,1,1,1,1,823.42
1,1,1,1,1,196.92
1,1,1,1,1,286.04
1,1,1,1,1,291.97
1,1,1,1,1,66.49
1,1,1,1,1,95.06
1,1,1,1,1,108.52
1,1,1,1,1,93.95
1,1,1,1,1,64.33
1,1,1,1,1,141.55
1,1,1,1,1,506.32
1,1,1,1,1,74.58
1,1,1,1,1,463.31
1,1,1,1,1,835.95
1,1,1,1,1,344.9
1,1,1,1,1,246.96
1,1,1,1,1,329.46
1,1,1,1,1,188.11
1,1,1,1,1,82.63
1,1,1,1,1,197.95
1,1,1,1,1,975.57
1,1,1,1,1,230.85
1,1,1,1,1,458.42
1,1,1,1,1,43.5
1,1,1,1,1,27.03
1,1,1,1,1,111.2
1,1,1,1,1,373.21
1,1,1,1,1,672.1
1,1,1,1,1,272.08
1,1,1,1,1,370.64
1,1,1,1,1,257.38
1,1,1,1,1,88.26
1,1,1,1,1,534.09
1,1,1,1,1,350.0
1,1,1,1,1,53.98
1,1,1,1,1,252.23
1,1,1,1,1,83.63
1,1,1,1,1,19.31
2,1,1,2,2,366.365
1,1,1,1,1,248.91
1,1,1,1,1,80.83
1,1,1,1,1,31.66
1,1,1,1,1,462.05
1,1,1,1,1,53.54
1,1,1,1,1,308.86
1,1,1,1,1,89.78
1,1,1,1,1,110.39
1,1,1,1,1,185.05
1,1,1,1,1,36.01
1,1,1,1,1,154.08
1,1,1,1,1,243.25
1,1,1,1,1,93.75
1,1,1,1,1,591.98
1,1,1,1,1,223.69
1,1,1,1,1,110.66
1,1,1,1,1,149.3
1,1,1,1,1,249.86
1,1,1,1,1,283.12
1,1,1,1,1,34.75
1,1,1,1,1,51.48
1,1,1,1,1,743.75
1,1,1,1,1,954.72
1,1,1,1,1,131.51
1,1,1,1,1,231.64
1,1,1,1,1,59.18
1,1,1,1,1,14.13
1,1,1,1,1,10.27
1,1,1,1,1,480.23
1,1,1,1,1,154.19
1,1,1,1,1,441.8
1,1,1,1,1,104.19
1,1,1,1,1,227.81
1,1,1,1,1,175.55
1,1,1,1,1,135.01
1,1,1,1,1,701.43
1,1,1,1,1,69.47
1,1,1,1,1,386.03
1,1,1,1,1,270.85
1,1,1,1,1,28.29
1,1,1,1,1,100.13
1,1,1,1,1,30.86
1,1,1,1,1,169.6
1,1,1,1,1,488.89
1,1,1,1,1,203.35
1,1,1,1,1,257.15
1,1,1,1,1,975.56
1,1,1,1,1,231.41
1,1,1,1,1,89.04
1,1,1,1,1,222.86
1,1,1,1,1,433.69
1,1,1,1,1,460.51
1,1,1,1,1,251.74
1,1,1,1,1,172.14
1,1,1,1,1,91.12
1,1,1,1,1,153.98
2,2,1,2,2,43.099999999999994
1,1,1,1,1,126.13
1,1,1,1,1,252.88
1,1,1,1,1,105.51
1,1,1,1,1,24.43
1,1,1,1,1,386.08
1,1,1,1,1,514.15
1,1,1,1,1,371.67
1,1,1,1,1,308.63
1,1,1,1,1,442.42
1,1,1,1,1,947.26
1,1,1,1,1,151.61
1,1,1,1,1,131.53
2,1,1,2,2,165.05
1,1,1,1,1,31.94
1,1,1,1,1,230.61
1,1,1,1,1,170.79
1,1,1,1,1,189.97
1,1,1,1,1,275.17
1,1,1,1,1,91.35
1,1,1,1,1,229.39
1,1,1,1,1,112.38
1,1,1,1,1,158.31
1,1,1,1,1,90.07
1,1,1,1,1,32.41
1,1,1,1,1,801.47
1,1,1,1,1,42.17
1,1,1,1,1,124.84
1,1,1,1,1,17.5
1,1,1,1,1,23.02
1,1,1,1,1,107.71
1,1,1,1,1,359.8
1,1,1,1,1,511.72
1,1,1,1,1,126.66
1,1,1,1,1,46.59
1,1,1,1,1,32.69
1,1,1,1,1,286.6
1,1,1,1,1,463.05
1,1,1,1,1,354.64
1,1,1,1,1,370.53
1,1,1,1,1,223.92
1,1,1,1,1,15.96
1,1,1,1,1,77.2
1,1,1,1,1,153.92
1,1,1,1,1,913.33
1,1,1,1,1,460.18
1,1,1,1,1,131.51
1,1,1,1,1,249.53
1,1,1,1,1,398.95
1,1,1,1,1,38.97
1,1,1,1,1,92.67
1,1,1,1,1,190.22
1,1,1,1,1,30.01
1,1,1,1,1,203.58
1,1,1,1,1,40.88
1,1,1,1,1,171.46
1,1,1,1,1,48.49
2,1,1,1,1,766.76
1,1,1,1,1,347.47
1,1,1,1,1,73.36
1,1,1,1,1,339.75
1,1,1,1,1,207.73
1,1,1,1,1,371.67
1,1,1,1,1,303.48
1,1,1,1,1,30.36
1,1,1,1,1,113.0
1,1,1,1,1,23.14
1,1,1,1,1,380.94
1,1,1,1,1,261.02
1,1,1,1,1,102.94
1,1,1,1,1,30.63
1,1,1,1,1,139.77
1,1,1,1,1,86.74
1,1,1,1,1,205.9
1,1,1,1,1,584.29
1,1,1,1,1,30.8
1,1,1,1,1,182.67
1,1,1,1,1,463.3
1,1,1,1,1,928.98
1,1,1,1,1,370.41
1,1,1,1,1,4.86
1,1,1,1,1,7.7
1,1,1,1,1,308.89
1,1,1,1,1,84.69
1,1,1,1,1,30.89
1,1,1,1,1,343.75
1,1,1,1,1,111.95
1,1,1,1,1,218.54
1,1,1,1,1,161.87
1,1,1,1,1,138.23
1,1,1,1,1,217.51
1,1,1,1,1,44.79
1,1,1,1,1,514.5
1,1,1,1,1,228.81
1,1,1,1,1,190.22
1,1,1,1,1,321.73
1,1,1,1,1,286.43
1,1,1,1,1,107.85
1,1,1,1,1,128.39
1,1,1,1,1,50.68
1,1,1,1,1,213.59
1,1,1,1,1,146.44
1,1,1,1,1,170.15
1,1,1,1,1,106.03
1,1,1,1,1,38.35
1,1,1,1,1,488.88
1,1,1,1,1,217.51
1,1,1,1,1,347.47
1,1,1,1,1,82.37
1,1,1,1,1,151.61
1,1,1,1,1,489.05
1,1,1,1,1,66.9
1,1,1,1,1,54.8
1,1,1,1,1,100.36
1,1,1,1,1,44.79
1,1,1,1,1,111.7
1,1,1,1,1,141.29
1,1,1,1,1,385.84
1,1,1,1,1,33.42
1,1,1,1,1,722.53
1,1,1,1,1,126.88
1,1,1,1,1,432.69
1,1,1,1,1,7.72
1,1,1,1,1,76.68
1,1,1,1,1,192.77
1,1,1,1,1,334.6
1,1,1,1,1,69.47
1,1,1,1,1,437.33
1,1,1,1,1,131.53
1,1,1,1,1,342.09
1,1,1,1,1,20.15
1,1,1,1,1,51.22
1,1,1,1,1,51.46
1,1,1,1,1,160.88
1,1,1,1,1,14.13
1,1,1,1,1,71.1
1,1,1,1,1,566.01
1,1,1,1,1,21.7
1,1,1,1,1,87.49
1,1,1,1,1,437.56
1,1,1,1,1,131.53
1,1,1,1,1,685.73
1,1,1,1,1,45.05
2,2,1,2,2,62.265
1,1,1,1,1,545.63
1,1,1,1,1,165.51
1,1,1,1,1,458.32
1,1,1,1,1,723.3
2,1,1,2,2,292.13
1,1,1,1,1,60.23
1,1,1,1,1,540.68
1,1,1,1,1,179.85
1,1,1,1,1,28.06
1,1,1,1,1,589.42
1,1,1,1,1,236.79
1,1,1,1,1,179.9
1,1,1,1,1,691.65
1,1,1,1,1,74.62
1,1,1,1,1,106.77
1,1,1,1,1,475.95
